cdc_table,cdc_op,cdc_ts,cdc_seq,customer_id,customer_name,country,created_at
erp_customers,I,2021-12-20,1,CUST-40105,Rice and Sons,United States,2021-12-20
erp_customers,U,2022-07-20,2,CUST-40105,and Sons White,United States,2021-12-20
erp_customers,I,2021-10-09,1,CUST-40126,Mesh Dynamic Convergence,CA,2021-10-09
erp_customers,U,2022-03-15,2,CUST-40126,Mesh Dynamic Convergence,Canada,2021-10-09
erp_customers,I,2021-10-10,1,CUST-40935,Group Ballard,CA,2021-10-10
erp_customers,I,2020-06-05,1,CUST-41018,Smith-Serrano,Canada,2020-06-05
erp_customers,U,2021-06-05,2,CUST-41018,Smith-Serrano,India,2020-06-05
erp_customers,I,2020-05-02,1,CUST-41211,Bean-Evans,United States,2020-05-02
erp_customers,D,2021-04-23,2,CUST-41211,Bean-Evans,United States,2020-05-02
erp_customers,I,2022-03-08,1,CUST-41340,Inc White,US,2022-03-08
erp_customers,I,2021-01-09,1,CUST-41489,Oneill and Sons,DE,2021-01-09
erp_customers,U,2021-11-03,2,CUST-41489,PLC Wilson,DE,2021-01-09
erp_customers,I,2020-06-02,1,CUST-41509,Ltd Moyer,United States,2020-06-02
erp_customers,U,2021-03-28,2,CUST-41509,Sanchez-Doyle,United States,2020-06-02
erp_customers,D,2022-03-26,3,CUST-41509,Sanchez-Doyle,United States,2020-06-02
erp_customers,I,2021-01-17,1,CUST-41513,Disintermediate Enterprise Mindshare,Germany,2021-01-17
erp_customers,U,2021-10-28,2,CUST-41513,Synergize Transparent Infrastructures,Germany,2021-01-17
erp_customers,I,2020-08-02,1,CUST-41519,Enable Turn-Key Deliverables,,2020-08-02
erp_customers,I,2021-05-26,1,CUST-41626,Charles-Rice,IND,2021-05-26
erp_customers,U,2021-09-11,2,CUST-41626,E-Enable Leading-Edge Portals,IND,2021-05-26
erp_customers,I,2020-07-17,1,CUST-41790,Gamble-Wright,IND,2020-07-17
erp_customers,I,2022-07-06,1,CUST-41859,"Jackson, Cameron and Smith",DE,2022-07-06
erp_customers,I,2021-12-08,1,CUST-42108,"Mcdaniel, Jackson and Herring",IND,2021-12-08
erp_customers,I,2021-11-08,1,CUST-42388,Innovate Enterprise Infrastructures,India,2021-11-08
erp_customers,U,2022-09-03,2,CUST-42388,Mitchell PLC,India,2021-11-08
erp_customers,D,2022-09-11,3,CUST-42388,Mitchell PLC,India,2021-11-08
erp_customers,I,2020-03-03,1,CUST-42467,Group Sanders,DE,2020-03-03
erp_customers,D,2020-09-15,2,CUST-42467,Group Sanders,DE,2020-03-03
erp_customers,I,2020-01-26,1,CUST-42487,LLC Hopkins,CA,2020-01-26
erp_customers,I,2021-02-04,1,CUST-42947,PLC Floyd,,2021-02-04
erp_customers,I,2020-02-12,1,CUST-42964,Rogers and Sons,Canada,2020-02-12
erp_customers,U,2020-10-03,2,CUST-42964,Evolve 24/365 Methodologies,Canada,2020-02-12
erp_customers,I,2022-06-26,1,CUST-43136,and Sons Hancock,Mauritania,2022-06-26
erp_customers,I,2021-04-10,1,CUST-43240,Streamline Real-Time Interfaces,India,2021-04-10
erp_customers,I,2021-11-29,1,CUST-43600,Inc Hawkins,USA,2021-11-29
erp_customers,I,2020-10-01,1,CUST-43719,Reinvent Clicks-And-Mortar Communities,IND,2020-10-01
erp_customers,I,2022-10-30,1,CUST-44053,Benson LLC,DE,2022-10-30
erp_customers,I,2021-05-03,1,CUST-44355,and Sons Harding,IND,2021-05-03
erp_customers,U,2021-10-21,2,CUST-44355,and Sons Harding,Japan,2021-05-03
erp_customers,I,2021-04-10,1,CUST-44554,Implement Seamless Platforms,United States,2021-04-10
erp_customers,U,2021-07-02,2,CUST-44554,PLC Smith,United States,2021-04-10
erp_customers,I,2022-09-27,1,CUST-44788,LLC Wilkinson,India,2022-09-27
erp_customers,U,2023-01-10,2,CUST-44788,LLC Evans,India,2022-09-27
erp_customers,I,2021-03-16,1,CUST-44861,Mesh Innovative Bandwidth,US,2021-03-16
erp_customers,U,2022-02-06,2,CUST-44861,Mesh Innovative Bandwidth,Canada,2021-03-16
erp_customers,D,2022-09-26,3,CUST-44861,Mesh Innovative Bandwidth,Canada,2021-03-16
erp_customers,I,2021-05-26,1,CUST-44873,Taylor-Franklin,DE,2021-05-26
erp_customers,I,2021-06-27,1,CUST-44943,"Stevenson, Noble and Clay",DE,2021-06-27
erp_customers,I,2020-05-18,1,CUST-44949,Envisioneer Next-Generation Info-Mediaries,CA,2020-05-18
erp_customers,D,2021-05-10,2,CUST-44949,Envisioneer Next-Generation Info-Mediaries,CA,2020-05-18
erp_customers,I,2022-04-12,1,CUST-45450,Clements Group,Germany,2022-04-12
erp_customers,D,2022-11-07,2,CUST-45450,Clements Group,Germany,2022-04-12
erp_customers,I,2021-01-16,1,CUST-45583,Group Costa,US,2021-01-16
erp_customers,U,2021-03-12,2,CUST-45583,Group Costa,Cape Verde,2021-01-16
erp_customers,I,2022-10-12,1,CUST-45702,Architect Real-Time Schemas,IND,2022-10-12
erp_customers,I,2020-12-18,1,CUST-45793,Strategize Dynamic Platforms,DE,2020-12-18
erp_customers,U,2020-12-19,2,CUST-45793,LLC Hopkins,DE,2020-12-18
erp_customers,I,2021-04-11,1,CUST-46212,Deploy Web-Enabled Networks,CA,2021-04-11
erp_customers,U,2021-11-19,2,CUST-46212,Deploy Web-Enabled Networks,IND,2021-04-11
erp_customers,I,2022-07-15,1,CUST-46269,Cultivate Innovative Functionalities,Canada,2022-07-15
erp_customers,I,2020-12-26,1,CUST-46318,Jarvis-Garza,CA,2020-12-26
erp_customers,U,2021-10-09,2,CUST-46318,Evolve Magnetic Relationships,CA,2020-12-26
erp_customers,I,2022-06-20,1,CUST-46484,LLC Ford,United States,2022-06-20
erp_customers,U,2023-01-31,2,CUST-46484,LLC Ford,US,2022-06-20
erp_customers,I,2020-10-22,1,CUST-46518,LLC Diaz,India,2020-10-22
erp_customers,D,2021-09-05,2,CUST-46518,LLC Diaz,India,2020-10-22
erp_customers,I,2021-02-02,1,CUST-46589,Group Bailey,India,2021-02-02
erp_customers,I,2020-06-01,1,CUST-46729,Generate Transparent Methodologies,IND,2020-06-01
erp_customers,I,2020-11-14,1,CUST-46821,Synergize Best-Of-Breed Initiatives,Uzbekistan,2020-11-14
erp_customers,I,2020-07-15,1,CUST-46895,Ltd Potter,Germany,2020-07-15
erp_customers,I,2022-05-08,1,CUST-47031,Implement Leading-Edge Partnerships,United States,2022-05-08
erp_customers,U,2023-04-05,2,CUST-47031,Implement Leading-Edge Partnerships,CA,2022-05-08
erp_customers,I,2020-07-08,1,CUST-47058,Aggregate Seamless Models,Germany,2020-07-08
erp_customers,U,2020-10-13,2,CUST-47058,Aggregate Seamless Models,DE,2020-07-08
erp_customers,D,2021-08-30,3,CUST-47058,Aggregate Seamless Models,DE,2020-07-08
erp_customers,I,2022-11-26,1,CUST-47179,Inc Williams,United States,2022-11-26
erp_customers,U,2023-04-27,2,CUST-47179,Inc Williams,Canada,2022-11-26
erp_customers,I,2022-10-26,1,CUST-47357,LLC Lopez,India,2022-10-26
erp_customers,U,2023-09-09,2,CUST-47357,LLC Lopez,India,2022-10-26
erp_customers,I,2020-04-26,1,CUST-47974,Group Bridges,,2020-04-26
erp_customers,U,2020-06-18,2,CUST-47974,Group Bridges,IND,2020-04-26
erp_customers,D,2021-03-25,3,CUST-47974,Group Bridges,IND,2020-04-26
erp_customers,I,2022-11-19,1,CUST-48358,Group Randall,United States,2022-11-19
erp_customers,U,2023-02-03,2,CUST-48358,Group Randall,IND,2022-11-19
erp_customers,D,2023-06-10,3,CUST-48358,Group Randall,IND,2022-11-19
erp_customers,I,2021-09-14,1,CUST-48430,Deploy B2C E-Commerce,DE,2021-09-14
erp_customers,I,2022-12-05,1,CUST-48499,Disintermediate Turn-Key Metrics,India,2022-12-05
erp_customers,U,2023-11-08,2,CUST-48499,PLC Rodriguez,India,2022-12-05
erp_customers,I,2022-02-07,1,CUST-48509,Seize Killer Platforms,USA,2022-02-07
erp_customers,U,2022-06-11,2,CUST-48509,Seize Killer Platforms,Germany,2022-02-07
erp_customers,D,2022-11-03,3,CUST-48509,Seize Killer Platforms,Germany,2022-02-07
erp_customers,I,2021-06-08,1,CUST-48571,Ltd Mack,US,2021-06-08
erp_customers,U,2021-09-14,2,CUST-48571,Ltd Riley,US,2021-06-08
erp_customers,D,2022-08-05,3,CUST-48571,Ltd Riley,US,2021-06-08
erp_customers,I,2020-08-05,1,CUST-48723,PLC Stewart,DE,2020-08-05
erp_customers,D,2021-01-21,2,CUST-48723,PLC Stewart,DE,2020-08-05
erp_customers,I,2022-09-30,1,CUST-48803,E-Enable Ubiquitous Roi,Germany,2022-09-30
erp_customers,I,2020-08-16,1,CUST-48981,and Sons Harris,CA,2020-08-16
erp_customers,U,2021-04-24,2,CUST-48981,and Sons Harris,India,2020-08-16
erp_customers,I,2021-04-28,1,CUST-49448,Group Bailey,United States,2021-04-28
erp_customers,I,2021-01-30,1,CUST-49503,Streamline Best-Of-Breed Users,US,2021-01-30
erp_customers,I,2020-11-14,1,CUST-49922,PLC Torres,,2020-11-14
erp_customers,U,2021-08-15,2,CUST-49922,PLC Torres,IND,2020-11-14
erp_customers,I,2021-06-10,1,CUST-49952,Ltd Hanson,US,2021-06-10
erp_customers,U,2021-10-03,2,CUST-49952,Ltd Hanson,US,2021-06-10
erp_customers,I,2022-08-14,1,CUST-50697,Maximize User-Centric Paradigms,,2022-08-14
erp_customers,I,2020-06-20,1,CUST-50794,Maxwell Inc,India,2020-06-20
erp_customers,U,2021-03-24,2,CUST-50794,Maxwell Inc,French Polynesia,2020-06-20
erp_customers,I,2021-12-29,1,CUST-50900,Benchmark Turn-Key Vortals,IND,2021-12-29
erp_customers,I,2022-11-30,1,CUST-50986,Nelson and Sons,India,2022-11-30
erp_customers,I,2022-01-22,1,CUST-51004,Ltd Lopez,USA,2022-01-22
erp_customers,I,2021-02-08,1,CUST-51123,Harness Visionary Eyeballs,United States,2021-02-08
erp_customers,I,2020-05-13,1,CUST-51176,Mitchell PLC,United States,2020-05-13
erp_customers,I,2021-03-25,1,CUST-51214,Exploit Frictionless Systems,Canada,2021-03-25
erp_customers,D,2022-02-24,2,CUST-51214,Exploit Frictionless Systems,Canada,2021-03-25
erp_customers,I,2020-02-29,1,CUST-51394,and Sons Todd,,2020-02-29
erp_customers,I,2021-12-23,1,CUST-51477,Matrix One-To-One Paradigms,IND,2021-12-23
erp_customers,I,2020-05-07,1,CUST-51779,Mesh User-Centric Eyeballs,Canada,2020-05-07
erp_customers,U,2020-06-02,2,CUST-51779,Group Miller,Canada,2020-05-07
erp_customers,I,2022-10-10,1,CUST-52358,Group Jackson,USA,2022-10-10
erp_customers,U,2023-04-20,2,CUST-52358,Facilitate Plug-And-Play Markets,USA,2022-10-10
erp_customers,I,2021-01-29,1,CUST-52409,Unleash B2C Architectures,Canada,2021-01-29
erp_customers,U,2021-02-23,2,CUST-52409,Unleash B2C Architectures,Canada,2021-01-29
erp_customers,I,2021-04-05,1,CUST-52464,LLC Castillo,US,2021-04-05
erp_customers,U,2022-03-13,2,CUST-52464,Henderson-Sanchez,US,2021-04-05
erp_customers,I,2020-11-13,1,CUST-52621,Target Revolutionary Interfaces,IND,2020-11-13
erp_customers,I,2021-07-01,1,CUST-52707,Group Garcia,Sweden,2021-07-01
erp_customers,I,2022-10-29,1,CUST-52718,Synthesize Viral Niches,,2022-10-29
erp_customers,U,2023-08-27,2,CUST-52718,Harness Intuitive Interfaces,,2022-10-29
erp_customers,I,2021-09-06,1,CUST-52792,Duncan-Taylor,USA,2021-09-06
erp_customers,U,2021-10-26,2,CUST-52792,Extend Web-Enabled Content,USA,2021-09-06
erp_customers,I,2021-02-06,1,CUST-53703,Inc Melton,Canada,2021-02-06
erp_customers,D,2022-02-05,2,CUST-53703,Inc Melton,Canada,2021-02-06
erp_customers,I,2022-02-17,1,CUST-53720,Fowler-Smith,Canada,2022-02-17
erp_customers,U,2022-05-31,2,CUST-53720,and Sons Garza,Canada,2022-02-17
erp_customers,I,2022-05-20,1,CUST-53931,Synthesize Ubiquitous Communities,Saint Martin,2022-05-20
erp_customers,I,2020-11-26,1,CUST-54371,Seize Intuitive Experiences,IND,2020-11-26
erp_customers,I,2020-04-22,1,CUST-55070,"Johnson, Oneal and Tyler",USA,2020-04-22
erp_customers,I,2022-02-17,1,CUST-55298,Innovate Magnetic Deliverables,US,2022-02-17
erp_customers,U,2022-02-19,2,CUST-55298,Innovate Magnetic Deliverables,Germany,2022-02-17
erp_customers,I,2021-03-04,1,CUST-55478,Innovate Collaborative Convergence,US,2021-03-04
erp_customers,U,2021-03-25,2,CUST-55478,"Wang, Smith and Rodriguez",US,2021-03-04
erp_customers,D,2022-03-09,3,CUST-55478,"Wang, Smith and Rodriguez",US,2021-03-04
erp_customers,I,2021-08-30,1,CUST-55703,LLC Spencer,Canada,2021-08-30
erp_customers,I,2022-12-26,1,CUST-55795,and Sons Mcdowell,Pitcairn Islands,2022-12-26
erp_customers,I,2020-09-04,1,CUST-55827,Lee-Patterson,United States,2020-09-04
erp_customers,D,2021-05-14,2,CUST-55827,Lee-Patterson,United States,2020-09-04
erp_customers,I,2020-01-27,1,CUST-56315,Ltd Hall,Canada,2020-01-27
erp_customers,D,2020-10-03,2,CUST-56315,Ltd Hall,Canada,2020-01-27
erp_customers,I,2022-02-04,1,CUST-56508,and Sons Hill,USA,2022-02-04
erp_customers,U,2022-04-19,2,CUST-56508,Visualize Customized Platforms,USA,2022-02-04
erp_customers,I,2020-01-14,1,CUST-56799,"Fitzgerald, Walker and Bird",CA,2020-01-14
erp_customers,U,2020-07-17,2,CUST-56799,"Nichols, Turner and Silva",CA,2020-01-14
erp_customers,I,2020-08-18,1,CUST-56908,LLC Rodriguez,USA,2020-08-18
erp_customers,I,2021-04-22,1,CUST-57009,"Jones, Dyer and Riddle",IND,2021-04-22
erp_customers,I,2021-03-17,1,CUST-57094,"Smith, Wells and Chavez",Suriname,2021-03-17
erp_customers,I,2020-10-28,1,CUST-57576,LLC Contreras,Canada,2020-10-28
erp_customers,I,2020-12-09,1,CUST-57782,Morph Turn-Key E-Services,IND,2020-12-09
erp_customers,I,2020-06-16,1,CUST-58187,"Huff, Williams and Wilson",US,2020-06-16
erp_customers,D,2021-05-07,2,CUST-58187,"Huff, Williams and Wilson",US,2020-06-16
erp_customers,I,2020-03-14,1,CUST-58320,Group Best,Namibia,2020-03-14
erp_customers,I,2021-10-26,1,CUST-58340,Johnston PLC,United States,2021-10-26
erp_customers,I,2021-11-27,1,CUST-58599,"Turner, Ponce and Barrett",IND,2021-11-27
erp_customers,I,2020-05-03,1,CUST-58672,Seize Holistic Bandwidth,,2020-05-03
erp_customers,I,2021-01-10,1,CUST-58807,Berry-Rush,Germany,2021-01-10
erp_customers,I,2020-01-24,1,CUST-58816,Enhance Ubiquitous Roi,IND,2020-01-24
erp_customers,I,2021-06-19,1,CUST-59025,Holloway-Chavez,United States,2021-06-19
erp_customers,I,2020-05-26,1,CUST-59095,PLC Mills,DE,2020-05-26
erp_customers,U,2020-06-01,2,CUST-59095,PLC Mills,United States,2020-05-26
erp_customers,I,2022-04-02,1,CUST-59388,Drive Interactive E-Tailers,IND,2022-04-02
erp_customers,I,2021-03-20,1,CUST-59509,Drive Customized Methodologies,Madagascar,2021-03-20
erp_customers,U,2021-06-13,2,CUST-59509,Synthesize User-Centric Systems,Madagascar,2021-03-20
erp_customers,I,2020-02-29,1,CUST-59657,Burgess Inc,Canada,2020-02-29
erp_customers,U,2021-01-17,2,CUST-59657,Burgess Inc,US,2020-02-29
erp_customers,I,2022-06-06,1,CUST-60097,"Anderson, Mendoza and Hill",Canada,2022-06-06
erp_customers,I,2021-08-11,1,CUST-60372,Aggregate Seamless Infrastructures,USA,2021-08-11
erp_customers,U,2022-04-09,2,CUST-60372,Aggregate Seamless Infrastructures,India,2021-08-11
erp_customers,D,2022-09-30,3,CUST-60372,Aggregate Seamless Infrastructures,India,2021-08-11
erp_customers,I,2020-08-13,1,CUST-60525,Ltd Horton,,2020-08-13
erp_customers,I,2021-07-03,1,CUST-60544,Facilitate Transparent Mindshare,Bolivia,2021-07-03
erp_customers,I,2022-01-31,1,CUST-60742,Ltd Grant,Liberia,2022-01-31
erp_customers,D,2022-10-27,2,CUST-60742,Ltd Grant,Liberia,2022-01-31
erp_customers,I,2021-12-05,1,CUST-61223,Ltd Vasquez,Germany,2021-12-05
erp_customers,I,2022-10-17,1,CUST-61346,"Bonilla, Cuevas and Parsons",USA,2022-10-17
erp_customers,U,2023-06-04,2,CUST-61346,and Sons Rodriguez,USA,2022-10-17
erp_customers,I,2020-07-20,1,CUST-62058,Group Norman,United States,2020-07-20
erp_customers,U,2020-12-08,2,CUST-62058,Exploit Ubiquitous Niches,United States,2020-07-20
erp_customers,I,2022-06-27,1,CUST-62360,Crawford and Sons,Singapore,2022-06-27
erp_customers,I,2020-04-14,1,CUST-62365,Evolve Rich Vortals,US,2020-04-14
erp_customers,I,2021-01-28,1,CUST-62372,Brewer Inc,United States,2021-01-28
erp_customers,U,2021-05-02,2,CUST-62372,Brewer Inc,CA,2021-01-28
erp_customers,I,2021-12-21,1,CUST-62851,Melton Inc,United States,2021-12-21
erp_customers,U,2022-03-03,2,CUST-62851,PLC Rodriguez,United States,2021-12-21
erp_customers,I,2022-03-19,1,CUST-63107,Disintermediate Intuitive Models,Gambia,2022-03-19
erp_customers,U,2023-03-12,2,CUST-63107,Disintermediate Cutting-Edge E-Tailers,Gambia,2022-03-19
erp_customers,I,2020-12-31,1,CUST-63189,PLC James,El Salvador,2020-12-31
erp_customers,U,2021-04-25,2,CUST-63189,PLC James,Malawi,2020-12-31
erp_customers,I,2020-11-06,1,CUST-63279,Synergize Plug-And-Play Content,Canada,2020-11-06
erp_customers,U,2020-12-26,2,CUST-63279,Synergize Plug-And-Play Content,US,2020-11-06
erp_customers,I,2022-09-18,1,CUST-63399,and Sons Goodman,United States,2022-09-18
erp_customers,I,2022-10-02,1,CUST-64079,PLC Simmons,,2022-10-02
erp_customers,I,2021-07-20,1,CUST-64232,Nixon-West,CA,2021-07-20
erp_customers,I,2021-01-16,1,CUST-64245,"Pope, Schmidt and Harris",India,2021-01-16
erp_customers,I,2021-01-30,1,CUST-64324,E-Enable Cross-Platform Markets,Canada,2021-01-30
erp_customers,I,2021-09-06,1,CUST-64468,Incubate Efficient Schemas,India,2021-09-06
erp_customers,I,2020-06-24,1,CUST-64933,PLC Campbell,IND,2020-06-24
erp_customers,U,2020-12-19,2,CUST-64933,and Sons Webster,IND,2020-06-24
erp_customers,I,2022-08-24,1,CUST-64952,Group Olsen,USA,2022-08-24
erp_customers,I,2020-10-06,1,CUST-65018,"Burton, Crawford and Dixon",US,2020-10-06
erp_customers,U,2020-12-29,2,CUST-65018,"Burton, Crawford and Dixon",Canada,2020-10-06
erp_customers,D,2021-01-28,3,CUST-65018,"Burton, Crawford and Dixon",Canada,2020-10-06
erp_customers,I,2021-03-25,1,CUST-65043,Architect Innovative Markets,India,2021-03-25
erp_customers,U,2021-09-13,2,CUST-65043,Architect Innovative Markets,US,2021-03-25
erp_customers,I,2021-12-22,1,CUST-65179,Empower Impactful Info-Mediaries,Germany,2021-12-22
erp_customers,U,2022-07-10,2,CUST-65179,Synergize Strategic E-Markets,Germany,2021-12-22
erp_customers,I,2022-04-04,1,CUST-65265,Transition Collaborative Portals,CA,2022-04-04
erp_customers,I,2021-06-11,1,CUST-65578,and Sons Brown,US,2021-06-11
erp_customers,I,2021-11-02,1,CUST-65682,PLC Watson,India,2021-11-02
erp_customers,I,2022-12-14,1,CUST-65754,Group Hoffman,Libyan Arab Jamahiriya,2022-12-14
erp_customers,I,2021-11-22,1,CUST-65903,LLC Ho,Canada,2021-11-22
erp_customers,U,2022-03-18,2,CUST-65903,LLC Ho,Germany,2021-11-22
erp_customers,D,2022-11-25,3,CUST-65903,LLC Ho,Germany,2021-11-22
erp_customers,I,2020-04-14,1,CUST-65909,Johnson-Ferguson,United States,2020-04-14
erp_customers,U,2021-03-17,2,CUST-65909,Leverage Vertical Solutions,United States,2020-04-14
erp_customers,I,2021-02-16,1,CUST-66065,Expedite Strategic Content,IND,2021-02-16
erp_customers,I,2022-03-08,1,CUST-66272,"Williams, Robinson and Garrison",Canada,2022-03-08
erp_customers,U,2022-03-20,2,CUST-66272,"Williams, Robinson and Garrison",USA,2022-03-08
erp_customers,I,2022-04-15,1,CUST-66397,Reinvent Global Vortals,,2022-04-15
erp_customers,I,2021-12-27,1,CUST-66453,"Flynn, Salas and York",US,2021-12-27
erp_customers,U,2022-06-19,2,CUST-66453,"Flynn, Salas and York",IND,2021-12-27
erp_customers,I,2020-10-24,1,CUST-66470,Matrix 24/7 Markets,India,2020-10-24
erp_customers,I,2022-10-07,1,CUST-66627,Ltd Lopez,Canada,2022-10-07
erp_customers,D,2023-06-24,2,CUST-66627,Ltd Lopez,Canada,2022-10-07
erp_customers,I,2021-11-30,1,CUST-67098,"Miranda, Nguyen and Hayes",Barbados,2021-11-30
erp_customers,I,2021-10-01,1,CUST-67134,Bishop-Pearson,CA,2021-10-01
erp_customers,D,2022-02-06,2,CUST-67134,Bishop-Pearson,CA,2021-10-01
erp_customers,I,2021-09-11,1,CUST-67253,Cook-Walter,Togo,2021-09-11
erp_customers,I,2022-01-29,1,CUST-67256,Wheeler Inc,USA,2022-01-29
erp_customers,I,2020-10-29,1,CUST-67367,"Green, Marquez and Hanna",US,2020-10-29
erp_customers,U,2021-03-15,2,CUST-67367,"Green, Marquez and Hanna",US,2020-10-29
erp_customers,D,2022-03-07,3,CUST-67367,"Green, Marquez and Hanna",US,2020-10-29
erp_customers,I,2022-08-11,1,CUST-67767,Osborn Ltd,US,2022-08-11
erp_customers,U,2023-05-13,2,CUST-67767,Johnson-Holland,US,2022-08-11
erp_customers,D,2023-08-27,3,CUST-67767,Johnson-Holland,US,2022-08-11
erp_customers,I,2021-06-10,1,CUST-67828,Group Morgan,India,2021-06-10
erp_customers,U,2021-07-25,2,CUST-67828,Group Miller,India,2021-06-10
erp_customers,I,2020-03-14,1,CUST-67862,Architect Viral Methodologies,US,2020-03-14
erp_customers,I,2022-10-03,1,CUST-67922,"Snow, Stevens and Hernandez",,2022-10-03
erp_customers,U,2023-04-27,2,CUST-67922,"Snow, Stevens and Hernandez",DE,2022-10-03
erp_customers,I,2021-08-13,1,CUST-67966,and Sons Cook,DE,2021-08-13
erp_customers,D,2021-08-14,2,CUST-67966,and Sons Cook,DE,2021-08-13
erp_customers,I,2022-06-28,1,CUST-68290,Syndicate Compelling Communities,Cyprus,2022-06-28
erp_customers,I,2021-10-08,1,CUST-68377,Ltd Gomez,DE,2021-10-08
erp_customers,I,2020-10-18,1,CUST-68431,PLC Shea,IND,2020-10-18
erp_customers,U,2021-10-09,2,CUST-68431,PLC Shea,USA,2020-10-18
erp_customers,I,2022-10-10,1,CUST-68682,Martinez-Thompson,Germany,2022-10-10
erp_customers,I,2022-01-08,1,CUST-68858,Group Lewis,Germany,2022-01-08
erp_customers,I,2020-04-03,1,CUST-69037,Ellis Ltd,,2020-04-03
erp_customers,U,2020-05-20,2,CUST-69037,Ellis Ltd,United States,2020-04-03
erp_customers,I,2021-01-20,1,CUST-69098,Bailey Ltd,Canada,2021-01-20
erp_customers,I,2022-08-02,1,CUST-69137,"Schmidt, Fuller and Johnson",United States,2022-08-02
erp_customers,U,2022-12-08,2,CUST-69137,and Sons Mendez,United States,2022-08-02
erp_customers,I,2022-05-13,1,CUST-69398,and Sons Graves,IND,2022-05-13
erp_customers,U,2022-12-05,2,CUST-69398,LLC Chung,IND,2022-05-13
erp_customers,I,2020-04-12,1,CUST-70143,E-Enable Granular Vortals,,2020-04-12
erp_customers,I,2021-06-10,1,CUST-70300,PLC Sherman,Taiwan,2021-06-10
erp_customers,U,2021-06-21,2,CUST-70300,PLC Sherman,USA,2021-06-10
erp_customers,I,2020-01-31,1,CUST-70531,Jensen Group,IND,2020-01-31
erp_customers,U,2020-09-22,2,CUST-70531,Engage Cross-Media Supply-Chains,IND,2020-01-31
erp_customers,I,2021-12-20,1,CUST-70593,Lewis-Lee,Syrian Arab Republic,2021-12-20
erp_customers,I,2020-12-05,1,CUST-70685,and Sons Graham,CA,2020-12-05
erp_customers,U,2021-11-02,2,CUST-70685,and Sons Graham,USA,2020-12-05
erp_customers,I,2022-03-10,1,CUST-70724,"Baker, Anderson and Villanueva",CA,2022-03-10
erp_customers,I,2021-04-17,1,CUST-70841,Architect Enterprise Roi,United States,2021-04-17
