payment_id,order_ref,payment_date,payment_amount,payment_method
PAY18278,ORD21582,2020-06-03,2966.74,BankTransfer
PAY82152,ORD56339,2020-02-15,4827.4,Credit Card
PAY49633,ORD46723,2021-12-02,1493.18,Credit Card
PAY83114,ORD79213,2021-09-23,4502.19,Bank Transfer
PAY27390,ORD68663,2022-05-05,3242.07,Credit Card
PAY05473,ORD66712,2021-09-16,1903.03,CreditCard
PAY88614,ORD51203,2021-11-30,189.06,Cash
PAY15600,ORD33858,2021-05-04,862.86,BankTransfer
PAY30373,ORD05880,2020-01-11,689.2,Credit Card
PAY89457,ORD28883,2020-02-05,664.15,CreditCard
PAY51426,ORD19237,2022-07-31,4710.22,Credit Card
PAY19264,ORD82325,2020-08-29,1510.72,BankTransfer
PAY91781,ORD78281,2022-11-17,1045.21,Bank Transfer
PAY02372,ORD94099,2022-01-03,1420.35,CreditCard
PAY41787,ORD14089,2022-05-27,832.74,Credit Card
PAY26283,ORD77064,2022-01-08,3169.49,CreditCard
PAY51765,ORD46241,2022-09-07,892.01,Bank Transfer
PAY09674,ORD22540,2020-09-12,4775.32,CreditCard
PAY11069,ORD88576,2022-02-02,2774.96,BankTransfer
PAY44407,ORD13498,2022-05-06,1752.07,Bank Transfer
PAY64210,,2021-09-14,995.05,Credit Card
PAY18468,ORD35674,2022-12-13,3988.61,BankTransfer
PAY57902,ORD33813,2021-01-21,76.77,Cash
PAY24825,ORD00965,2021-10-08,512.46,Bank Transfer
PAY38688,ORD03052,2021-08-31,98.15,BankTransfer
PAY11892,ORD69264,2021-05-08,4778.86,BankTransfer
PAY31399,ORD13475,2022-09-14,3006.73,Credit Card
PAY98091,ORD73533,2021-06-29,2767.06,BankTransfer
PAY13176,ORD04921,2020-05-10,346.76,Credit Card
PAY47704,ORD61346,2021-12-03,3815.96,Cash
PAY60773,ORD20107,2021-12-13,2348.48,BankTransfer
PAY00308,ORD07635,2020-05-08,4462.69,Bank Transfer
PAY67605,ORD70790,2022-02-08,2356.63,Bank Transfer
PAY72585,ORD45402,2022-06-15,1222.17,Bank Transfer
PAY17240,ORD64637,2020-10-01,4482.08,CreditCard
PAY20619,ORD76974,2022-09-23,2504.14,Credit Card
PAY59928,ORD46443,2022-02-21,137.28,BankTransfer
PAY20006,ORD97556,2020-06-19,3059.56,CreditCard
PAY27385,ORD36307,2021-05-15,3135.18,Cash
PAY96968,ORD77953,2021-06-09,2465.37,Bank Transfer
PAY99729,ORD93618,2022-03-26,2359.47,CreditCard
PAY91714,,2021-03-15,3983.72,Cash
PAY35865,ORD98705,2022-02-21,2764.32,Credit Card
PAY20155,ORD58086,2021-07-28,2074.75,Credit Card
PAY39689,ORD86425,2022-09-20,1268.88,CreditCard
PAY74484,ORD38709,2020-07-27,3963.76,Bank Transfer
PAY85700,ORD01419,2022-12-22,4701.13,Credit Card
PAY00774,ORD29461,2020-10-29,4206.24,Cash
PAY80869,ORD34993,2020-09-09,2543.1,BankTransfer
PAY89286,ORD01708,2022-11-11,4806.88,Credit Card
PAY96982,ORD66650,2022-02-14,2872.52,Cash
PAY90967,ORD42078,2022-12-15,3756.5,CreditCard
PAY70249,ORD85717,2022-03-12,50.8,Cash
PAY07617,,2022-01-12,2272.96,Cash
PAY06182,ORD71572,2021-10-25,1167.04,Credit Card
PAY48802,ORD00845,2022-11-24,4083.87,BankTransfer
PAY41197,ORD41001,2021-10-29,4022.99,Cash
PAY68910,ORD31075,2020-09-05,516.0,CreditCard
PAY43859,ORD58387,2020-08-21,4743.85,BankTransfer
PAY81823,ORD32398,2022-08-03,1639.42,Cash
PAY27213,ORD62140,2022-02-22,1808.38,CreditCard
PAY86215,ORD78594,2020-01-03,1416.17,Credit Card
PAY54026,ORD74600,2020-11-04,2441.98,Credit Card
PAY64117,ORD76764,2020-09-03,3134.48,BankTransfer
PAY67695,ORD97665,2021-09-20,2265.5,BankTransfer
PAY46078,ORD54880,2021-03-15,3853.31,Credit Card
PAY35967,,2020-12-29,4223.15,Cash
PAY08011,ORD07351,2020-10-25,4546.33,Credit Card
PAY40316,ORD01066,2020-01-15,1940.18,BankTransfer
PAY13468,ORD98529,2022-11-05,4865.27,Cash
PAY52629,ORD21490,2021-04-15,256.98,Credit Card
PAY71121,ORD30030,2022-09-24,4612.72,Bank Transfer
PAY34270,ORD57957,2020-03-15,184.18,Cash
PAY61117,ORD86804,2022-02-26,2959.29,CreditCard
PAY46874,ORD28633,2022-09-21,1753.32,BankTransfer
PAY91279,ORD97521,2022-05-18,241.03,CreditCard
PAY17644,ORD33093,2021-04-02,3289.43,Cash
PAY70157,ORD54799,2021-03-06,4110.89,Cash
PAY39669,ORD35347,2022-03-17,3757.06,CreditCard
PAY21828,ORD56913,2020-10-20,3940.32,BankTransfer
PAY43991,ORD01747,2022-03-30,2189.66,Cash
PAY76860,ORD47469,2020-07-21,3617.35,Cash
PAY25721,ORD96182,2021-01-22,2831.63,Credit Card
PAY35032,ORD66712,2021-06-18,229.36,Credit Card
PAY11277,,2020-09-11,4441.07,Credit Card
PAY70206,ORD33548,2020-03-13,3689.32,BankTransfer
PAY12289,ORD23151,2021-10-25,4124.74,CreditCard
PAY88672,ORD55592,2022-12-24,990.94,Bank Transfer
PAY92331,ORD83673,2021-04-06,3402.41,BankTransfer
PAY18807,ORD55830,2021-11-15,3008.97,BankTransfer
PAY83496,ORD96051,2021-09-12,954.71,BankTransfer
PAY82283,ORD92370,2022-04-19,2751.05,BankTransfer
PAY91510,ORD91066,2022-01-31,3148.95,Credit Card
PAY94952,ORD81029,2021-12-23,866.06,Bank Transfer
PAY68056,ORD28724,2022-05-31,4693.98,Credit Card
PAY96322,ORD09229,2022-03-17,3976.9,CreditCard
PAY01694,ORD05094,2021-06-02,2877.88,Cash
PAY00882,ORD70512,2021-02-28,4207.05,BankTransfer
PAY82863,ORD84006,2022-02-07,1437.45,CreditCard
PAY87622,ORD86036,2022-06-12,1325.62,Cash
PAY08957,ORD35347,2020-05-30,2038.9,Credit Card
PAY11626,ORD49331,2020-06-11,2902.64,Cash
PAY06996,ORD61729,2022-07-31,538.66,Credit Card
PAY93602,ORD61963,2022-08-03,2246.88,Credit Card
PAY93952,ORD43111,2020-09-11,877.44,CreditCard
PAY64532,ORD23991,2022-04-25,1146.68,Bank Transfer
PAY79288,ORD20269,2021-06-05,192.97,Bank Transfer
PAY60175,ORD31089,2020-06-22,3120.35,Cash
PAY07750,ORD76944,2021-04-25,3855.91,BankTransfer
PAY72252,ORD79118,2020-03-30,1806.39,Credit Card
PAY45262,ORD81804,2021-10-11,3718.81,Credit Card
PAY54963,ORD55967,2021-02-02,1901.13,BankTransfer
PAY92900,ORD87078,2021-05-11,4011.4,BankTransfer
PAY83805,ORD86923,2020-11-26,3912.24,Cash
PAY33532,ORD94368,2020-12-24,3699.21,BankTransfer
PAY07159,ORD12433,2021-09-20,3421.61,BankTransfer
PAY39375,ORD87704,2020-01-16,2510.5,CreditCard
PAY59218,ORD11609,2020-06-05,2096.09,CreditCard
PAY20816,ORD46298,2020-10-25,2645.74,Cash
PAY99582,ORD88576,2020-08-14,3139.34,Credit Card
PAY84003,ORD06763,2020-07-08,3545.67,BankTransfer
PAY49897,ORD46868,2022-08-28,2586.79,CreditCard
PAY50629,ORD35161,2020-08-27,3861.26,Credit Card
PAY51551,ORD67635,2020-09-16,4124.47,BankTransfer
PAY27648,ORD04662,2022-04-14,1859.86,Credit Card
PAY47948,ORD85177,2022-04-27,2350.23,Cash
PAY75045,ORD31825,2020-05-31,3052.12,Credit Card
PAY74431,ORD77434,2022-05-13,1083.57,BankTransfer
PAY74295,,2022-01-22,1744.54,CreditCard
PAY87314,ORD59926,2021-11-24,3900.43,Credit Card
PAY99246,ORD99984,2020-10-22,4689.67,Bank Transfer
PAY04648,ORD31378,2022-11-28,4578.3,CreditCard
PAY97362,ORD00152,2020-05-18,4149.11,CreditCard
PAY08011,ORD11902,2022-09-09,3430.43,Cash
PAY81334,ORD37023,2021-12-16,3341.97,CreditCard
PAY86378,ORD76107,2020-12-19,1058.03,CreditCard
PAY26062,ORD94550,2022-12-05,75.14,Cash
PAY02941,ORD44817,2020-07-20,1167.39,Bank Transfer
PAY51839,ORD90026,2021-05-23,2474.85,BankTransfer
PAY93225,ORD13852,2020-10-26,1511.7,Credit Card
PAY16728,ORD43126,2021-11-25,338.75,Cash
PAY83820,ORD00577,2020-04-16,4904.8,Cash
PAY50630,ORD47100,2022-05-25,2496.87,BankTransfer
PAY34294,ORD54532,2020-04-29,3236.12,CreditCard
PAY84029,ORD57094,2022-08-20,2382.77,CreditCard
PAY78454,ORD61768,2022-06-12,3852.25,Cash
PAY96688,ORD72277,2020-03-19,4509.18,Bank Transfer
PAY78477,ORD90739,2020-09-11,934.25,Credit Card
PAY33140,ORD07880,2022-02-01,1423.45,CreditCard
PAY29416,,2021-03-14,4137.18,CreditCard
PAY54797,ORD20021,2020-03-28,2615.42,CreditCard
PAY61655,ORD15031,2020-08-19,769.25,Bank Transfer
PAY45105,ORD14101,2021-12-25,1539.24,Bank Transfer
PAY02258,,2020-01-03,4025.3,BankTransfer
PAY11541,ORD42133,2020-02-15,2516.93,Bank Transfer
PAY43671,ORD67185,2022-04-26,2960.01,Bank Transfer
PAY36259,ORD89793,2022-06-12,3431.8,Cash
PAY43361,ORD79551,2020-10-08,2058.63,Cash
PAY15884,ORD69808,2022-03-14,1616.27,CreditCard
PAY29454,ORD73420,2020-11-17,732.89,Bank Transfer
PAY20315,ORD02969,2020-11-09,1465.17,BankTransfer
PAY45716,ORD23202,2020-12-07,2550.54,BankTransfer
PAY48903,,2020-03-16,3874.74,Credit Card
PAY66672,ORD05817,2021-08-18,416.43,Bank Transfer
PAY33599,ORD96466,2022-02-03,1555.37,CreditCard
PAY46114,ORD73619,2020-11-28,4455.95,Bank Transfer
PAY88350,ORD16571,2021-04-28,4399.47,BankTransfer
PAY83213,ORD64307,2020-10-22,3881.25,CreditCard
PAY49286,ORD29543,2022-12-04,4894.5,Credit Card
PAY89895,ORD53550,2020-04-27,2575.56,Cash
PAY12964,ORD21828,2021-03-09,2947.5,Bank Transfer
PAY94931,ORD70225,2022-04-13,3057.32,Credit Card
PAY86668,ORD79310,2022-09-11,4511.81,Bank Transfer
PAY20880,ORD65270,2021-08-14,1189.51,Bank Transfer
PAY71752,ORD81300,2020-10-16,4061.6,Cash
PAY67407,ORD90020,2021-01-15,4531.37,CreditCard
PAY73724,ORD27367,2020-02-27,234.33,Credit Card
PAY70032,ORD88401,2022-10-12,4196.56,CreditCard
PAY21291,ORD62880,2022-07-26,4000.85,Bank Transfer
PAY14893,ORD88041,2021-06-23,1133.79,CreditCard
PAY90412,ORD49554,2021-06-12,4063.65,Credit Card
PAY41535,ORD53450,2021-10-14,4684.09,BankTransfer
PAY87860,ORD84006,2022-05-10,3129.52,BankTransfer
PAY52330,ORD42766,2021-06-28,2394.21,BankTransfer
PAY03086,ORD28990,2020-03-01,3488.39,Bank Transfer
PAY03029,ORD84745,2020-01-08,4245.07,Bank Transfer
PAY12551,ORD02455,2020-10-20,1605.69,CreditCard
PAY66306,ORD01699,2021-10-10,2391.12,CreditCard
PAY48264,ORD91756,2022-11-22,2075.83,Cash
PAY58710,ORD16280,2022-10-19,3789.0,Cash
PAY31318,ORD94017,2021-02-15,1724.14,Cash
PAY25086,ORD75056,2022-10-24,1300.53,BankTransfer
PAY22216,,2021-08-20,3055.82,Bank Transfer
PAY01815,,2021-01-03,4588.82,Cash
PAY98612,ORD16570,2020-02-28,409.53,Credit Card
PAY08439,ORD23942,2020-07-15,1285.88,Bank Transfer
PAY70603,ORD44050,2022-01-29,4748.95,CreditCard
PAY44034,ORD96975,2021-03-02,3555.17,Credit Card
PAY10616,ORD98084,2020-09-11,722.71,Bank Transfer
PAY85840,ORD31189,2021-04-23,370.33,CreditCard
PAY69647,ORD58325,2022-08-10,2005.04,Cash
PAY63466,ORD99696,2022-01-29,3943.83,CreditCard
PAY20734,ORD79669,2022-11-26,2890.87,Bank Transfer
PAY27142,,2022-06-20,2817.65,CreditCard
PAY79237,ORD50472,2022-03-24,829.81,Bank Transfer
PAY32757,ORD42032,2020-11-16,3118.36,Bank Transfer
PAY90152,ORD23093,2021-07-07,1928.43,BankTransfer
PAY54373,ORD14403,2022-03-17,3703.86,Bank Transfer
PAY84743,ORD18007,2022-09-25,3255.76,Bank Transfer
PAY80148,,2020-08-18,2574.24,Credit Card
PAY22711,ORD37957,2021-09-16,3032.98,Cash
PAY08022,ORD18206,2022-08-28,3533.62,Cash
PAY03082,,2020-12-02,4678.71,Bank Transfer
PAY17663,ORD10145,2022-03-25,759.4,BankTransfer
PAY43912,ORD21828,2020-06-09,4477.5,Bank Transfer
PAY11725,ORD50177,2021-01-22,4778.26,CreditCard
PAY34680,ORD32435,2021-03-04,2584.9,CreditCard
PAY24752,ORD19023,2020-10-25,4089.61,Bank Transfer
PAY22646,ORD55830,2021-01-21,3930.81,CreditCard
PAY00774,ORD57266,2021-12-26,4423.32,Bank Transfer
PAY47552,ORD51180,2022-02-27,735.45,Cash
PAY75884,ORD67864,2022-02-15,3197.02,BankTransfer
PAY26012,ORD75873,2022-02-10,1246.73,BankTransfer
PAY83118,ORD16879,2022-02-01,4338.08,CreditCard
PAY22244,ORD23359,2020-10-30,2480.11,Credit Card
PAY68562,ORD65316,2022-07-02,189.81,CreditCard
PAY28364,ORD91809,2020-11-05,2038.75,Bank Transfer
PAY71877,ORD14962,2021-12-25,1565.76,Credit Card
PAY55102,ORD40902,2021-10-27,1803.05,BankTransfer
PAY52328,ORD36812,2020-07-30,4114.15,Credit Card
PAY21827,ORD82153,2021-07-19,2374.83,Bank Transfer
PAY81324,ORD73281,2020-06-08,1183.55,Cash
PAY67669,ORD26739,2022-04-09,1542.12,BankTransfer
PAY53843,ORD26790,2022-11-13,4275.42,CreditCard
PAY13238,ORD11133,2021-06-26,2283.43,Bank Transfer
PAY27931,ORD55735,2021-02-28,788.19,CreditCard
PAY61936,ORD66041,2021-10-05,3053.72,Credit Card
PAY20053,ORD03211,2020-12-21,2866.87,CreditCard
PAY12508,ORD23892,2020-06-13,4650.53,CreditCard
PAY83836,ORD25602,2020-05-20,650.18,CreditCard
PAY84520,ORD79118,2021-05-19,1982.03,CreditCard
PAY78025,ORD23841,2022-09-10,4239.43,BankTransfer
PAY91104,ORD76097,2020-08-29,1858.9,CreditCard
PAY11025,,2020-11-10,4049.72,BankTransfer
PAY87188,ORD12054,2020-01-10,2163.73,Bank Transfer
PAY92779,ORD27540,2020-10-24,2872.32,BankTransfer
PAY05097,ORD34460,2021-02-10,4156.41,Credit Card
PAY22916,ORD69076,2022-08-17,1253.97,CreditCard
PAY69782,ORD45867,2020-11-27,3146.7,Cash
PAY04001,ORD90422,2020-09-04,3911.03,Bank Transfer
PAY31675,ORD50076,2020-02-29,2981.75,Bank Transfer
PAY30926,ORD44092,2020-04-30,4961.86,Bank Transfer
PAY84079,ORD37351,2022-09-22,1884.35,Bank Transfer
PAY02184,ORD29365,2020-10-31,1967.86,CreditCard
PAY68177,ORD15361,2021-06-04,3040.14,BankTransfer
PAY44746,ORD95208,2021-06-25,626.91,BankTransfer
PAY60866,ORD19533,2020-08-30,3149.31,Bank Transfer
PAY93735,ORD32020,2021-01-12,2729.86,Bank Transfer
PAY27791,ORD72133,2021-02-15,458.3,Cash
PAY15811,ORD85402,2021-08-31,3780.2,Cash
PAY16931,ORD91557,2021-05-31,242.17,BankTransfer
PAY65229,ORD24868,2020-01-04,3294.29,Cash
PAY28484,ORD44834,2021-10-01,3182.23,BankTransfer
PAY36568,ORD20910,2021-10-21,2425.88,CreditCard
PAY01780,ORD84839,2022-06-30,4713.05,CreditCard
PAY68346,ORD06938,2021-09-14,4527.91,Cash
PAY40013,ORD75354,2021-07-27,203.62,CreditCard
PAY90396,,2022-06-08,597.19,Credit Card
PAY47919,ORD82139,2020-12-31,2904.1,CreditCard
PAY96650,ORD44889,2022-07-14,479.46,Bank Transfer
PAY52943,ORD80155,2022-02-26,3811.05,BankTransfer
PAY50261,ORD68740,2021-09-01,4079.24,Cash
PAY57223,ORD21249,2020-01-03,3647.26,Credit Card
PAY52097,ORD38990,2020-04-14,4001.04,Credit Card
PAY81646,ORD05377,2020-10-28,3396.74,Cash
PAY02232,ORD54002,2020-03-13,4742.51,BankTransfer
PAY49998,,2022-09-30,4792.21,BankTransfer
PAY70127,ORD49802,2020-04-23,3632.99,Credit Card
PAY14933,ORD76842,2020-11-04,501.23,BankTransfer
PAY57828,ORD89510,2020-11-22,1023.14,Cash
PAY42948,ORD89482,2020-11-06,1031.46,BankTransfer
PAY66649,ORD49392,2022-02-07,4586.57,CreditCard
PAY12442,ORD80234,2021-09-13,4083.22,CreditCard
PAY98247,ORD94758,2020-09-25,3276.54,CreditCard
PAY44469,ORD90146,2021-08-05,3127.84,BankTransfer
PAY03052,ORD37742,2022-10-15,675.52,CreditCard
PAY13294,ORD15945,2021-03-23,971.97,CreditCard
PAY09361,ORD66874,2021-08-15,3200.81,CreditCard
PAY19893,ORD22679,2020-03-05,4538.95,BankTransfer
PAY15368,ORD84484,2020-06-11,1852.71,Credit Card
PAY32947,,2021-11-08,3412.98,CreditCard
PAY63052,ORD76156,2020-05-03,2908.51,Credit Card
PAY90361,ORD28745,2022-02-05,1589.67,Cash
PAY44495,ORD00903,2021-04-06,4091.48,CreditCard
PAY62087,,2021-01-03,2337.81,Bank Transfer
PAY21191,ORD91569,2022-09-23,4867.73,Bank Transfer
PAY14118,ORD61495,2022-05-28,3688.72,BankTransfer
PAY94127,ORD59773,2022-02-06,4659.28,Bank Transfer
PAY31953,ORD88407,2020-11-30,2666.35,CreditCard
PAY43578,ORD94656,2020-05-08,2787.96,Bank Transfer
PAY64073,ORD44005,2021-05-05,2137.65,Cash
PAY61707,ORD55592,2021-03-18,134.07,Cash
PAY70518,ORD76513,2020-02-04,3866.08,Cash
PAY56561,ORD62198,2020-02-01,3805.98,Bank Transfer
PAY22738,ORD66712,2022-06-27,4179.98,Cash
PAY66810,ORD88401,2020-02-13,2833.83,CreditCard
PAY77897,ORD31129,2022-09-10,1734.63,Credit Card
PAY41347,,2021-08-05,1363.31,Cash
PAY40196,ORD11679,2020-06-14,67.78,Bank Transfer
PAY90902,,2022-12-02,198.49,Credit Card
PAY57989,ORD89947,2021-01-05,4008.69,Cash
PAY67732,ORD95070,2021-05-04,842.0,BankTransfer
PAY18278,ORD18867,2021-04-04,911.47,CreditCard
PAY46818,ORD48242,2021-07-28,3270.32,Bank Transfer
PAY37144,ORD15493,2022-01-09,196.25,BankTransfer
PAY30536,ORD46697,2021-01-12,766.52,BankTransfer
PAY53153,ORD91111,2022-03-24,3548.45,CreditCard
PAY91681,ORD20416,2021-02-25,3368.36,Cash
PAY36901,ORD08984,2022-10-25,1887.17,BankTransfer
PAY86712,ORD73274,2020-02-09,4987.9,Cash
PAY46966,ORD90193,2022-01-20,1560.45,BankTransfer
PAY10046,ORD57692,2022-10-22,1119.03,Cash
PAY84947,,2021-05-05,4427.0,Credit Card
PAY18261,ORD51179,2022-12-28,2878.03,BankTransfer
PAY85567,ORD16314,2022-12-14,1550.74,Credit Card
PAY38025,ORD90409,2021-07-07,2888.45,CreditCard
PAY54428,ORD56556,2022-07-01,3569.65,BankTransfer
PAY09717,ORD24062,2022-11-04,3045.37,Bank Transfer
PAY91577,ORD23148,2020-07-03,2084.33,CreditCard
PAY94896,ORD01906,2022-03-01,4309.96,Cash
PAY24391,ORD02372,2020-05-09,3613.99,Credit Card
PAY83790,ORD33090,2021-02-25,4876.42,Credit Card
PAY79409,,2021-12-06,3033.62,Cash
PAY59251,ORD29015,2022-01-24,753.69,Cash
PAY53429,ORD05837,2020-11-05,1287.54,CreditCard
PAY00631,ORD42692,2020-08-30,4022.64,Bank Transfer
PAY72237,,2021-02-07,3482.59,Cash
PAY16713,ORD84719,2022-05-22,995.5,Credit Card
PAY53170,,2022-04-02,4550.22,CreditCard
PAY56678,ORD92746,2021-04-26,4982.8,Bank Transfer
PAY40923,ORD90250,2020-10-26,3574.33,CreditCard
PAY30398,ORD81569,2021-03-14,4255.21,Bank Transfer
PAY44739,ORD14077,2021-07-06,3157.25,Credit Card
PAY64930,ORD64113,2022-09-26,4390.64,BankTransfer
PAY22808,ORD26829,2020-04-17,1121.12,Bank Transfer
PAY06499,ORD29380,2021-12-06,2687.74,Bank Transfer
PAY86804,ORD41735,2020-04-25,2848.73,CreditCard
PAY98021,ORD30182,2021-12-03,320.92,Credit Card
PAY04013,ORD12378,2020-06-14,1422.88,Bank Transfer
PAY95133,ORD28774,2022-06-11,3134.28,Bank Transfer
PAY96912,ORD31733,2020-12-17,1554.05,Credit Card
PAY01962,ORD62487,2022-10-16,3155.89,CreditCard
PAY79949,,2020-10-18,2346.24,CreditCard
PAY36111,ORD94776,2021-02-19,1696.01,Bank Transfer
PAY49917,ORD72489,2022-10-25,152.35,Credit Card
PAY71034,ORD74689,2020-08-19,1046.72,Bank Transfer
PAY46090,ORD13931,2022-11-06,2092.04,CreditCard
PAY31212,ORD09467,2020-06-22,2884.8,Cash
PAY16878,ORD00826,2020-11-26,2736.84,CreditCard
PAY80581,ORD88735,2021-08-08,1435.05,BankTransfer
PAY65234,ORD95987,2022-12-01,2763.77,CreditCard
PAY39631,ORD62633,2021-08-08,2918.48,Cash
PAY29871,ORD86757,2022-08-11,4214.77,CreditCard
PAY30726,ORD24573,2020-01-22,4785.49,Cash
PAY47216,ORD87987,2022-08-30,1472.74,CreditCard
PAY53578,ORD51026,2021-09-11,2843.53,Bank Transfer
PAY77955,ORD90149,2021-05-16,1968.03,BankTransfer
PAY92282,ORD42420,2022-07-29,2863.08,Cash
PAY86834,ORD48232,2022-08-04,744.25,Cash
PAY16149,ORD47239,2020-01-22,4131.29,Cash
PAY74399,ORD19222,2022-01-24,209.06,Credit Card
PAY13474,ORD10016,2022-08-27,313.89,Cash
PAY05022,ORD64113,2020-12-09,4729.3,BankTransfer
PAY96884,ORD36771,2020-10-08,2327.93,Cash
PAY03248,ORD91309,2020-07-25,3103.86,Cash
PAY72507,ORD52412,2022-09-07,3269.85,Credit Card
PAY45485,ORD62832,2020-06-25,1501.9,Cash
PAY96026,ORD41483,2022-01-27,754.36,CreditCard
PAY91344,ORD71168,2021-11-03,3020.25,Bank Transfer
PAY76274,ORD96655,2020-06-08,2060.15,Credit Card
PAY85073,ORD54664,2022-06-17,1498.49,BankTransfer
PAY04130,ORD52759,2021-09-12,3702.82,Cash
PAY50048,ORD84003,2021-01-31,1976.18,BankTransfer
PAY46768,ORD13694,2020-09-07,2480.77,CreditCard
PAY94594,ORD85687,2020-10-29,2838.65,BankTransfer
PAY94848,ORD50185,2022-03-13,3438.84,CreditCard
PAY27926,ORD14866,2021-06-21,4836.83,BankTransfer
PAY66879,ORD96655,2022-10-02,909.12,BankTransfer
PAY84291,ORD07466,2022-10-19,955.08,CreditCard
PAY57061,ORD95985,2022-11-13,2494.12,Bank Transfer
PAY95980,ORD57797,2021-04-18,1875.5,BankTransfer
PAY84795,,2022-07-24,3933.4,Cash
PAY48915,ORD76548,2021-10-02,392.53,Cash
PAY15615,ORD11818,2022-12-05,4273.72,CreditCard
PAY49122,ORD79254,2022-04-20,87.89,Bank Transfer
PAY65289,ORD11446,2021-08-15,1349.95,CreditCard
PAY53757,ORD24324,2021-08-17,4238.5,BankTransfer
PAY84216,ORD61266,2021-07-08,3496.13,Bank Transfer
PAY32421,ORD47547,2020-08-03,2238.84,BankTransfer
PAY43415,ORD31001,2020-05-28,3122.68,Bank Transfer
PAY70320,ORD62140,2020-12-30,2326.36,Bank Transfer
PAY99228,ORD84354,2020-10-23,190.88,Cash
PAY20134,ORD04923,2020-05-26,821.72,Credit Card
PAY97479,ORD03404,2020-04-27,1795.14,Cash
PAY16176,ORD45264,2022-10-22,1059.15,Cash
PAY77625,ORD89459,2022-05-29,1621.97,CreditCard
PAY87765,ORD53204,2022-04-01,4884.09,BankTransfer
PAY27708,ORD50521,2020-06-06,2792.07,Bank Transfer
PAY22598,ORD85904,2022-10-24,3589.02,Bank Transfer
PAY32723,ORD50218,2022-09-02,2813.35,Cash
PAY69115,ORD32710,2020-09-03,2352.72,Cash
PAY64649,ORD85480,2021-08-01,1299.02,Cash
PAY06991,ORD96959,2022-03-18,3351.58,BankTransfer
PAY15766,ORD62224,2020-07-14,1040.07,Bank Transfer
PAY08497,ORD89698,2020-04-15,1282.4,Credit Card
PAY89543,ORD90057,2021-09-12,2033.96,CreditCard
PAY56134,ORD73943,2020-06-14,2605.85,CreditCard
PAY32243,ORD65055,2020-04-05,1699.44,CreditCard
PAY35810,ORD10889,2022-06-03,2059.27,Credit Card
PAY88570,ORD77506,2020-01-18,394.41,Cash
PAY93848,ORD60602,2022-07-19,1590.56,BankTransfer
PAY06709,ORD75275,2021-12-02,2118.83,Bank Transfer
PAY17590,ORD70868,2020-03-26,4003.77,Bank Transfer
PAY88187,ORD75723,2020-11-24,1543.97,Cash
PAY70021,ORD28047,2022-06-15,2473.64,Cash
PAY22090,,2021-02-02,957.7,Bank Transfer
PAY33892,ORD64489,2020-11-10,4087.92,Credit Card
PAY26730,ORD33368,2020-02-11,769.18,Cash
PAY00092,ORD76459,2022-08-11,3239.32,CreditCard
PAY64311,ORD80234,2022-09-10,1094.11,Cash
PAY98506,ORD33191,2020-06-05,3398.7,Cash
PAY65204,ORD97776,2020-11-01,417.99,Cash
PAY92870,ORD56079,2022-10-30,1763.72,Bank Transfer
PAY78087,ORD90750,2021-11-03,3160.88,Credit Card
PAY65252,ORD73700,2022-08-15,4631.48,Credit Card
PAY55141,ORD19104,2022-11-10,3230.84,BankTransfer
PAY05949,ORD59835,2022-07-03,4978.41,CreditCard
PAY92261,ORD57418,2021-08-20,566.5,Bank Transfer
PAY97713,ORD68960,2022-07-25,2111.53,Bank Transfer
PAY64013,,2021-11-14,227.16,CreditCard
PAY33328,ORD65467,2020-03-06,3072.68,BankTransfer
PAY19087,ORD37072,2021-02-17,2173.83,CreditCard
PAY00571,ORD05891,2021-11-11,692.22,CreditCard
PAY26734,ORD12830,2022-05-28,3165.02,BankTransfer
PAY29330,ORD77597,2020-08-07,4987.4,BankTransfer
PAY84021,ORD84848,2021-09-11,3334.16,Cash
PAY19754,ORD34827,2021-04-14,2482.32,BankTransfer
PAY32023,ORD20416,2022-11-24,1888.26,Bank Transfer
PAY26685,ORD67240,2020-01-10,2573.94,Credit Card
PAY55664,ORD71106,2021-10-30,1838.5,Cash
PAY55771,,2021-07-02,3947.66,Cash
PAY91740,ORD82061,2022-11-07,3743.12,Cash
PAY70297,ORD02513,2022-10-10,4202.07,Credit Card
PAY91344,ORD00461,2021-02-05,1040.63,BankTransfer
PAY90301,ORD09817,2020-06-06,4355.14,Credit Card
PAY33601,ORD78774,2020-03-17,4398.34,CreditCard
PAY21584,ORD68740,2020-04-02,1846.08,CreditCard
PAY34824,ORD53919,2020-09-13,3336.87,CreditCard
PAY87072,ORD03794,2022-06-15,4907.73,CreditCard
PAY04966,ORD00824,2020-05-04,876.16,Credit Card
PAY97076,ORD05440,2022-12-19,2016.88,BankTransfer
PAY73071,ORD91221,2022-02-24,1218.46,BankTransfer
PAY37845,ORD54689,2020-10-17,4708.5,Bank Transfer
PAY05374,ORD78363,2020-01-16,1127.75,BankTransfer
PAY92708,ORD00730,2021-11-11,2795.16,Bank Transfer
PAY69195,ORD51097,2022-03-17,1009.92,Cash
PAY56391,ORD13329,2020-11-15,4240.5,Cash
PAY70723,ORD83051,2020-01-16,2654.61,CreditCard
PAY46050,,2022-04-16,1143.92,BankTransfer
PAY44592,ORD72318,2020-03-22,3071.22,Credit Card
